Ticker,AINI_variant,Year,Direction,A2R_beta_const,A2R_beta_ret_1,A2R_beta_ctrl_n_articles_lag1,A2R_beta_x_1,p_x,N_obs,N_boot,N_boot_valid,F_stat,df_num,df_den,Original_F_pval,Empirical_F_pval,r2_u,adj_r2_u,R2A_beta_const,R2A_beta_x_1,R2A_beta_ctrl_n_articles_lag1,R2A_beta_ret_1,BH_reject_F,BH_corr_F_pval,BH_reject_F_HC3,BH_corr_F_pval_HC3,A2R_beta_ctrl_n_articles_lag2,A2R_beta_x_2,R2A_beta_x_2,R2A_beta_ctrl_n_articles_lag2,A2R_beta_ctrl_n_articles_lag3,A2R_beta_x_3,R2A_beta_x_3,R2A_beta_ctrl_n_articles_lag3
TSLA,EMA_08,2023_24,RET_to_AINI,,,,,2,436,1,1,0.8464044022491016,1,430,0.3580873253723985,,0.07972203238666686,0.06902112578651176,-0.05755386643057403,0.28425787675700037,-0.00010074184817450122,-0.049664273976486026,False,,False,0.47744976716319804,,,-0.04980314118073038,-2.874631427922412e-05,,,,
TSLA,normalized_AINI,2023_24,AINI_to_RET,-0.00016560250416433955,0.034362056467269926,4.1700583119986796e-05,-0.010788124625738629,2,436,1,1,0.5458811498841636,2,430,0.5797320126242536,,0.005870300346950463,-0.0056893473234338465,,,,,False,,False,0.8085525057711394,3.899729098338513e-05,0.024646065118991704,,,,,,
TSLA,normalized_AINI,2023_24,RET_to_AINI,,,,,2,436,1,1,1.0045634834871842,1,430,0.31677246743366294,,0.017779552441360424,0.006358384446492504,-0.06866251539840382,0.11684950128697522,-8.515077338032419e-05,-0.06521355854230448,False,,False,0.47744976716319804,,,-0.032020258546493575,-6.21094861523746e-05,,,,
TSLA,normalized_AINI_z,2023_24,AINI_to_RET,-0.0012710155908080137,0.03436205646727067,4.170058311998559e-05,-0.0006913296669555314,2,436,1,1,0.5458811498841665,2,430,0.5797320126242536,,0.005870300346950241,-0.005689347323434069,,,,,False,,False,0.8085525057711394,3.8997290983387294e-05,0.0015793807155161218,,,,,,
TSLA,normalized_AINI_z,2023_24,RET_to_AINI,,,,,2,436,1,1,1.004563483487178,1,430,0.31677246743366294,,0.017779552441360424,0.006358384446492504,0.06769957557856288,0.11684950128697534,-0.0013287686021786326,-1.0176505225654744,False,,False,0.47744976716319804,,,-0.03202025854649446,-0.0009692118088945939,,,,
TSM,EMA_02,2023_24,AINI_to_RET,-0.0007272052556365023,-0.03600270652881994,0.00011569513373219396,0.009080278996716415,2,436,1,1,0.026157980656720627,2,430,0.9741827257162954,,0.0068373275009433465,-0.004711075667650277,,,,,False,,False,0.9741827257162954,-5.33767693821694e-05,-0.014898084634372304,,,,,,
TSM,EMA_02,2023_24,RET_to_AINI,,,,,2,436,1,1,0.09766836266301258,1,430,0.754797337990571,,0.6599540879476121,0.6560000657144448,-0.01812185722481281,0.883849874062284,1.5862290823095195e-05,-0.008400334003538724,False,,False,0.754797337990571,,,-0.11638128967980824,-6.965252279202665e-05,,,,
TSM,EMA_08,2023_24,AINI_to_RET,0.0007911500414890054,-0.03577344248713965,0.00011528228746771001,-0.0015245481216774812,2,436,1,1,0.5160326672570448,2,430,0.5972530548192078,,0.008201481752857509,-0.0033310591569930548,,,,,False,,False,0.7963374064256104,-4.830339713830068e-05,0.016489786815270184,,,,,,
TSM,EMA_08,2023_24,RET_to_AINI,,,,,2,436,1,1,0.19666630300122892,1,430,0.6576483203222735,,0.07895954433404317,0.06824977159374135,-0.057640577635468204,0.28207311044143574,-9.395796571081421e-05,-0.04006699416457173,False,,False,0.754797337990571,,,-0.04896203206062943,-3.635084539574639e-05,,,,
TSM,normalized_AINI,2023_24,AINI_to_RET,0.0009124900802785401,-0.03579408794590836,0.00011474179184458824,-0.0001709524722528881,2,436,1,1,0.8175109061733616,2,430,0.44221433536667076,,0.008913905397403665,-0.0026103515165800673,,,,,False,,False,0.7963374064256104,-4.7526655693545993e-05,0.016827704085537805,,,,,,
TSM,normalized_AINI,2023_24,RET_to_AINI,,,,,2,436,1,1,0.21045871814983033,1,430,0.6466398921794091,,0.016778448337748553,0.005345639597489793,-0.06878992728098454,0.11406541232181712,-7.619079519209594e-05,-0.0489942016838143,False,,False,0.754797337990571,,,-0.031216066418060243,-7.241734191852769e-05,,,,
TSM,normalized_AINI_z,2023_24,AINI_to_RET,-0.00041617713569399423,-0.0357940879459102,0.00011474179184459892,-1.0955056583781706e-05,2,436,1,1,0.8175109061733477,2,430,0.4422143353666813,,0.008913905397403554,-0.0026103515165800673,,,,,False,,False,0.7963374064256104,-4.752665569356286e-05,0.001078360833293029,,,,,,
TSM,normalized_AINI_z,2023_24,RET_to_AINI,,,,,2,436,1,1,0.21045871814983255,1,430,0.6466398921794091,,0.01677844833774844,0.005345639597489682,0.0681758292660626,0.1140654123218169,-0.001188949112348125,-0.7645492143151177,False,,False,0.754797337990571,,,-0.031216066418061652,-0.0011300647824391647,,,,
AAPL,EMA_02,2023_24_25,AINI_to_RET,0.0010262047046789684,0.016506234428281134,-0.00015136416275931763,0.009486449046101639,2,532,1,1,0.33005621626094916,2,526,0.7190320944705981,,0.009992403349199597,0.0005816847498574251,,,,,False,,False,0.7190320944705981,0.00016553610399384368,0.005419650358103474,,,,,,
AAPL,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.3959866402536364,1,524,0.5294434796772651,,0.7145494242893103,0.711825659253903,-0.015639622220524386,0.9484375261845881,-2.2682070644611865e-06,0.028303962693950576,False,,False,0.6226096487527428,,,-0.14546531381204794,-4.7773495427060675e-05,,,,
AAPL,EMA_08,2023_24_25,AINI_to_RET,0.0009486735021362162,0.01639776021176661,-0.0001524431554029802,0.004099209127068046,2,532,1,1,1.0441099530456426,2,526,0.35273335915648063,,0.011125064737568913,0.0017251128814622652,,,,,False,,False,0.480348104839094,0.00016557648523360039,0.009859830779413534,,,,,,
AAPL,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.24250403924137928,1,524,0.6226096487527428,,0.15667929931420033,0.1486323460633816,-0.0479155810262666,0.38830791891559524,-4.918101807653569e-05,0.07838401896964586,False,,False,0.6226096487527428,,,0.0002079249633011775,-8.06147031742296e-05,,,,
AAPL,normalized_AINI,2023_24_25,AINI_to_RET,0.0009269103218960496,0.016685874000738527,-0.00015168739628588848,0.0045161116983260755,2,532,1,1,1.022910399327666,2,526,0.3602610786293205,,0.011342799854976215,0.0019449177243201499,,,,,False,,False,0.480348104839094,0.00016471580901865075,0.009165617145952975,,,,,,
AAPL,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.30722076283037864,1,524,0.5796271346494829,,0.05792523650400816,0.04893597349355028,-0.05854884809568121,0.22153885032646917,-4.039749725446227e-06,0.10825394135528432,False,,False,0.6226096487527428,,,0.031577761546330185,-0.00015044455572910549,,,,
AAPL,normalized_AINI_z,2023_24_25,AINI_to_RET,-0.00023415293926005052,0.016685874000737833,-0.00015168739628589417,0.0003072019320389377,2,532,1,1,1.0229103993276416,2,526,0.3602610786293205,,0.011342799854976215,0.0019449177243201499,,,,,False,,False,0.480348104839094,0.0001647158090186521,0.0006234777799249311,,,,,,
AAPL,normalized_AINI_z,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.3072207628303732,1,524,0.5796271346494829,,0.05792523650400838,0.0489359734935505,0.07105494799374494,0.22153885032646706,-5.9387520362297365e-05,1.591418672726986,False,,False,0.6226096487527428,,,0.031577761546330116,-0.002211654118083478,,,,
AIQ,EMA_02,2023_24_25,AINI_to_RET,-0.0009037145871103186,-0.030455380214241965,-4.345552802649754e-05,-0.01199557015912172,2,532,1,1,0.48095685464202753,2,526,0.6184631805526013,,0.003295093256322712,-0.006179287986487925,,,,,False,,False,0.6775401428127175,4.7844185511469086e-05,-0.004512157197623124,,,,,,
AIQ,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,1.6305934825751176,1,524,0.20218653823113086,,0.7150442026822967,0.7123251588147614,-0.0155752801908014,0.9475242691086955,-1.4899133340908852e-06,0.05973001004583188,False,,False,0.5827530866045489,,,-0.1434198248109652,-4.858090770302579e-05,,,,
AIQ,EMA_08,2023_24_25,AINI_to_RET,-0.0003415429014950648,-0.029992388187280315,-4.1503453491705795e-05,-0.0022522425761258478,2,532,1,1,0.4008968050369899,2,526,0.6699236239601288,,0.003212181250849544,-0.006262988128895142,,,,,False,,False,0.6775401428127175,4.8847171235157525e-05,-0.0068648675245296656,,,,,,
AIQ,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.3163578119013307,1,524,0.574045267801895,,0.15670114095223742,0.14865439611399545,-0.04792066834384553,0.3868884330665357,-4.9424643873354054e-05,0.09423278598727132,False,,False,0.5827530866045489,,,0.0018076887146558371,-8.118870311663708e-05,,,,
AIQ,normalized_AINI,2023_24_25,AINI_to_RET,-0.00023062106384785265,-0.029695039475913634,-4.140593804219652e-05,-0.0007056578083372866,2,532,1,1,0.38957472519110536,2,526,0.6775401428127175,,0.003263446000892345,-0.006211236071342441,,,,,False,,False,0.6775401428127175,4.915523963764754e-05,-0.006951375502076959,,,,,,
AIQ,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.3021801508454552,1,524,0.5827530866045489,,0.05778767933661566,0.04879710375776658,-0.05858576171565064,0.21998053879401994,-4.858886665793721e-06,0.11380854473754606,False,,False,0.5827530866045489,,,0.03286506549513646,-0.00015083604413030732,,,,
AIQ,normalized_AINI_z,2023_24_25,AINI_to_RET,0.0004191725526877632,-0.029695039475913166,-4.140593804219518e-05,-4.800134641489592e-05,2,532,1,1,0.38957472519109915,2,526,0.6775401428127175,,0.003263446000892567,-0.006211236071342219,,,,,False,,False,0.6775401428127175,4.9155239637642506e-05,-0.00047285721151612707,,,,,,
AIQ,normalized_AINI_z,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.30218015084544825,1,524,0.5827530866045489,,0.05778767933661577,0.04879710375776669,0.07085038224691573,0.21998053879401983,-7.142948212344197e-05,1.6730757415732145,False,,False,0.5827530866045489,,,0.032865065495140004,-0.0022174093076313814,,,,
AMD,EMA_02,2023_24_25,AINI_to_RET,0.0008203489655125777,-0.06669955806269133,-0.0003683758971455029,0.0020728510986177395,2,532,1,1,0.018769366210771722,2,526,0.9814063387209917,,0.01674318535778707,0.0073966376900854724,,,,,False,,False,0.9814063387209917,0.00032744327941043393,-0.008471497564121591,,,,,,
AMD,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,3.4681603203531286,1,524,0.06312033044953465,,0.7156574946078584,0.7129443027625135,-0.01566051344461942,0.9486885892574329,-1.2111677387467265e-07,0.03640324482131037,False,,True,0.09248052294509608,,,-0.14503108464536602,-4.736484865064615e-05,,,,
AMD,EMA_08,2023_24_25,AINI_to_RET,0.0016651117438238705,-0.06635527385333886,-0.0003670998553040322,0.004795563072581669,2,532,1,1,0.02046799779480933,2,526,0.9797408301003375,,0.016778219439003927,0.007432004794888036,,,,,False,,False,0.9814063387209917,0.00032967468217273547,1.4802631389602451e-05,,,,,,
AMD,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,2.8410320567610525,1,524,0.09248052294509608,,0.16033845612201336,0.15232641848958983,-0.048110484191646076,0.3895348061672973,-4.1363225154736134e-05,0.12165809095644725,False,,True,0.09248052294509608,,,-0.0002906473290870534,-8.034525739301117e-05,,,,
AMD,normalized_AINI,2023_24_25,AINI_to_RET,0.001640990016322107,-0.06579913505687292,-0.0003654438602051497,0.00924337992946428,2,532,1,1,0.09992792439982331,2,526,0.9049198115811966,,0.017096123978692868,0.00775293124084786,,,,,False,,False,0.9814063387209917,0.0003278532004392224,-0.004780633249866101,,,,,,
AMD,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,2.8599700335257325,1,524,0.09140380932866533,,0.06209645499326777,0.05314699368595166,-0.058839179374419494,0.2227972628154601,5.288838721161942e-06,0.15168771861643404,False,,True,0.09248052294509608,,,0.03052706096695198,-0.0001499775672713296,,,,
AMD,normalized_AINI_z,2023_24_25,AINI_to_RET,0.0012622709763146851,-0.06579913505687138,-0.00036544386020514856,0.0006287674802092479,2,532,1,1,0.09992792439973891,2,526,0.9049198115812496,,0.017096123978692646,0.007752931240847638,,,,,False,,False,0.9814063387209917,0.0003278532004392311,-0.0003251956259787423,,,,,,
AMD,normalized_AINI_z,2023_24_25,RET_to_AINI,,,,,2,530,1,1,2.8599700335257205,1,524,0.09140380932866533,,0.06209645499326777,0.05314699368595166,0.0665277186539234,0.22279726281546366,7.775011784591523e-05,2.2299295970877506,False,,True,0.09248052294509608,,,0.030527060966948495,-0.0022047890179094126,,,,
AMZN,EMA_02,2023_24_25,AINI_to_RET,0.0020224208686517443,-0.07513294075136369,-2.5827394151245678e-05,0.05436516389292672,2,532,1,1,1.1730277720958195,2,526,0.3102367491218608,,0.013280176955463796,0.0039007109569416665,,,,,False,,False,0.3102367491218608,9.264123665457449e-05,-0.017124113608358475,,,,,,
AMZN,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.47040255975079365,1,524,0.49310536259326454,,0.7146034763397446,0.7118802270681773,-0.015692878881962476,0.9475586062378059,3.3361695371407043e-07,0.02676210741688437,False,,False,0.9245132339294256,,,-0.145461102831311,-5.1683167244363784e-05,,,,
AMZN,EMA_08,2023_24_25,AINI_to_RET,0.001419670730645736,-0.07489696063013648,-2.9448471657076907e-05,0.02246047212958964,2,532,1,1,1.5903828156236448,2,526,0.20482618756661494,,0.015260751408002537,0.0059001121628315945,,,,,False,,False,0.28261391727153756,9.193631456605979e-05,0.006925651003377798,,,,,,
AMZN,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.00898625021503609,1,524,0.9245132339294256,,0.15621848881142697,0.14816713851382612,-0.04793170184470468,0.38682325206149326,-5.068424149075154e-05,0.011999693014920217,False,,False,0.9245132339294256,,,0.0010121515870232514,-8.02163711045678e-05,,,,
AMZN,normalized_AINI,2023_24_25,AINI_to_RET,0.0012239563575104082,-0.07405578735364497,-2.8031331106327966e-05,0.021041749450528637,2,532,1,1,1.555940128359776,2,526,0.21196043795365316,,0.01550079082242406,0.0061424333207361625,,,,,False,,False,0.28261391727153756,8.95742956254092e-05,0.005714402628896968,,,,,,
AMZN,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.011020005503938314,1,524,0.9164348529023757,,0.05725805168465836,0.0482624224068402,-0.05857622479601208,0.21989733444718781,-6.247145033196344e-06,0.015636963874165723,False,,False,0.9245132339294256,,,0.032212366355027326,-0.00014974274565958314,,,,
AMZN,normalized_AINI_z,2023_24_25,AINI_to_RET,-0.0010466328014255325,-0.07405578735364769,-2.8031331106338937e-05,0.00143133441253854,2,532,1,1,1.5559401283599221,2,526,0.21196043795362923,,0.01550079082242406,0.0061424333207361625,,,,,False,,False,0.28261391727153756,8.957429562544519e-05,0.0003887139303251336,,,,,,
AMZN,normalized_AINI_z,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.011020005503938723,1,524,0.9164348529023757,,0.05725805168465825,0.04826242240684009,0.07190865400075165,0.2198973344471864,-9.18379795957907e-05,0.2298757530909051,False,,False,0.9245132339294256,,,0.03221236635502553,-0.0022013369542431397,,,,
ARKQ,EMA_02,2023_24_25,AINI_to_RET,-0.00021269307869640217,-0.01669147582148988,-0.00011449111013373754,0.02932801729014121,2,532,1,1,0.3467972307261798,2,526,0.707110179371768,,0.010463118917788838,0.0010568748010378881,,,,,False,,False,0.8834575897236194,0.00017018161223408674,-0.016712855685740775,,,,,,
ARKQ,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,2.88734210257403,1,524,0.08987162579229682,,0.7154654625465122,0.7127504383341698,-0.015657814956594192,0.9463731417040159,-3.343278033467741e-07,0.05698590415804472,False,,False,0.23733469463016915,,,-0.1440908472390129,-5.179614609583103e-05,,,,
ARKQ,EMA_08,2023_24_25,AINI_to_RET,-0.0011118885396168383,-0.01649310557847513,-0.0001175826545112636,0.005857400873305683,2,532,1,1,0.1239411859951601,2,526,0.8834575897236194,,0.009968938498068236,0.0005579968488104159,,,,,False,,False,0.8834575897236194,0.00016913051224845446,-0.005158114789096413,,,,,,
ARKQ,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,1.4295563701959502,1,524,0.23237764327840246,,0.1579347860407313,0.14989981262508945,-0.04795624987417021,0.38534386795059383,-4.511971810479502e-05,0.1331800349514506,False,,False,0.23733469463016915,,,0.0015096893738428254,-8.955146248327304e-05,,,,
ARKQ,normalized_AINI,2023_24_25,AINI_to_RET,-0.0012412174763184805,-0.016432968808834852,-0.00011766885343930768,0.004976144435739743,2,532,1,1,0.19286715167190227,2,526,0.8246497996060655,,0.010218609002402124,0.0008100406469117027,,,,,False,,False,0.8834575897236194,0.00016866860743926958,-0.006020860911485454,,,,,,
ARKQ,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,1.3995541842282604,1,524,0.23733469463016915,,0.05921252517327358,0.05023554545164455,-0.05861816153870194,0.2183063958804255,4.021563773741122e-07,0.16356059602794082,False,,False,0.23733469463016915,,,0.03244092639186209,-0.00016102922758380207,,,,
ARKQ,normalized_AINI_z,2023_24_25,AINI_to_RET,-0.0011525604116945582,-0.016432968808835054,-0.00011766885343930866,0.000338494990132869,2,532,1,1,0.19286715167189972,2,526,0.8246497996060655,,0.010218609002402013,0.0008100406469115917,,,,,False,,False,0.8834575897236194,0.00016866860743927156,-0.0004095603094209019,,,,,,
ARKQ,normalized_AINI_z,2023_24_25,RET_to_AINI,,,,,2,530,1,1,1.3995541842282735,1,524,0.23733469463016915,,0.059212525173273356,0.050235545451644326,0.0729917769095148,0.21830639588041792,5.912017243739988e-06,2.4044702981016624,False,,False,0.23733469463016915,,,0.03244092639187228,-0.002367257177180087,,,,
AVGO,EMA_02,2023_24_25,AINI_to_RET,-0.00032132417738134616,-0.009963758270672578,-2.3336765203222043e-05,-0.12371562558380289,2,532,1,1,1.5822694398709858,2,526,0.2064847347653024,,0.005356525420506908,-0.004098260459526104,,,,,False,,False,0.2064847347653024,5.7441569153342695e-05,0.10963156453437663,,,,,,
AVGO,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.27530775291531356,1,524,0.6000152067620118,,0.7144741754171431,0.7117496923581463,-0.015606772232812965,0.9466653188078492,-3.4772176871243764e-06,0.012180306375440621,False,,False,0.9679162290234643,,,-0.1432908578940274,-4.7080554790168765e-05,,,,
AVGO,EMA_08,2023_24_25,AINI_to_RET,-0.002099436228136667,-0.009185529279950082,-1.8468001629603286e-05,-0.04976332612330792,2,532,1,1,2.2169421791255512,2,526,0.10995868554299491,,0.00850699199332483,-0.000917846485825935,,,,,False,,False,0.16950506387252565,4.711130029621345e-05,0.0120575687357689,,,,,,
AVGO,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.005382363083251484,1,524,0.9415439904684549,,0.15621200107469924,0.14816058887121353,-0.047906376283657806,0.3865527983561997,-5.242818407608931e-05,0.005710305909088485,False,,False,0.9679162290234643,,,0.0016869513436657728,-7.819858317025343e-05,,,,
AVGO,normalized_AINI,2023_24_25,AINI_to_RET,-0.0022605019430231325,-0.010673457414966975,-1.8010567201622474e-05,-0.037694485505176165,2,532,1,1,2.070663435623343,2,526,0.12712879790439424,,0.007758630487384011,-0.0016733216942947937,,,,,False,,False,0.16950506387252565,4.6368845674011945e-05,-0.0021500893739171785,,,,,,
AVGO,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.0016193470754429684,1,524,0.9679162290234643,,0.05724109362148322,0.04824530253008519,-0.05855316326898991,0.21970443253766106,-8.482151894482368e-06,0.003745821776477064,False,,False,0.9679162290234643,,,0.0327591147844855,-0.00014706363235509283,,,,
AVGO,normalized_AINI_z,2023_24_25,AINI_to_RET,0.0011208011492278148,-0.010673457414965767,-1.8010567201625063e-05,-0.0025641125702657924,2,532,1,1,2.070663435623347,2,526,0.12712879790438666,,0.007758630487384011,-0.0016733216942947937,,,,,False,,False,0.16950506387252565,4.636884567401744e-05,-0.0001462567035196155,,,,,,
AVGO,normalized_AINI_z,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.0016193470754428314,1,524,0.9679162290234643,,0.05724109362148311,0.04824530253008508,0.07180623784854936,0.21970443253766117,-0.00012469435053313538,0.05506654672487611,False,,False,0.9679162290234643,,,0.03275911478448612,-0.002161951866866666,,,,
BOTZ,EMA_02,2023_24_25,AINI_to_RET,-0.0027632026236194,-0.005138682126738896,-9.46547587680509e-05,-0.03522509484565856,2,532,1,1,1.1906280022328561,2,526,0.3048482823819667,,0.00961113031151517,0.00019678744375395407,,,,,False,,False,0.3048482823819667,0.00012017932678906323,0.012263922741019501,,,,,,
BOTZ,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,2.7891446962444464,1,524,0.0955020593233636,,0.7156029935834521,0.7128892816901644,-0.015408384070289835,0.9477847436091709,1.572746369412783e-06,0.07387223009371653,False,,False,0.2582371700459925,,,-0.1424427548784929,-5.235845336700108e-05,,,,
BOTZ,EMA_08,2023_24_25,AINI_to_RET,-0.0024579963034664933,-0.0057659414449062005,-9.149054137852586e-05,-0.011077288157703868,2,532,1,1,1.4052574690038737,2,526,0.24622327961114499,,0.01074088547764962,0.0013372817274373006,,,,,False,,False,0.3048482823819667,0.0001194285367583229,-0.007931531528328012,,,,,,
BOTZ,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,1.2835985672231347,1,524,0.25774913560974827,,0.15819913677800257,0.1501666857930598,-0.04760650791565911,0.3868994199330992,-4.089451965123055e-05,0.17504375078255413,False,,False,0.2582371700459925,,,0.004027877234264657,-9.191488073488445e-05,,,,
BOTZ,normalized_AINI,2023_24_25,AINI_to_RET,-0.002306578387918937,-0.005364577409793157,-9.168335784954962e-05,-0.008418577981772573,2,532,1,1,1.2270815738555,2,526,0.2939846147361412,,0.010452492954647785,0.0010461478306426075,,,,,False,,False,0.3048482823819667,0.00012023508814774132,-0.00858880116635339,,,,,,
BOTZ,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,1.2809660334612338,1,524,0.2582371700459925,,0.059523300847140304,0.05054928654224666,-0.05823949344351581,0.2200378364799543,5.797699180396675e-06,0.21528908830367013,False,,False,0.2582371700459925,,,0.03503851512764915,-0.00016434416988004753,,,,
BOTZ,normalized_AINI_z,2023_24_25,AINI_to_RET,-0.000863292724082688,-0.00536457740979308,-9.168335784954681e-05,-0.0005726615269456697,2,532,1,1,1.2270815738555105,2,526,0.2939846147361412,,0.010452492954647674,0.0010461478306424965,,,,,False,,False,0.3048482823819667,0.0001202350881477384,-0.0005842407115793191,,,,,,
BOTZ,normalized_AINI_z,2023_24_25,RET_to_AINI,,,,,2,530,1,1,1.280966033461222,1,524,0.2582371700459925,,0.059523300847140415,0.050549286542246774,0.07315784616041898,0.2200378364799515,8.523076960251932e-05,3.1649201024134794,False,,False,0.2582371700459925,,,0.0350385151276495,-0.002415989454299183,,,,
GOOGL,EMA_02,2023_24_25,AINI_to_RET,0.005189901216247029,-0.031944578809209985,-7.638934219394682e-05,0.052888019902810335,2,532,1,1,3.4561603600817885,2,526,0.03226900322712252,,0.017679085640806225,0.008341434363627664,,,,,False,,True,0.08973247654003935,0.00013055200458801452,0.01868627667298757,,,,,,
GOOGL,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.30687143220576274,1,524,0.5798426885400052,,0.7144883292867836,0.7117639812837949,-0.01574904184913165,0.946504982048181,-2.4460911795588914e-06,0.02166781256542374,False,,False,0.8505743242433974,,,-0.14497369978503558,-4.8485676740972106e-05,,,,
GOOGL,EMA_08,2023_24_25,AINI_to_RET,0.003179103734265119,-0.03070312356915821,-8.149489526408833e-05,0.022990594491442154,2,532,1,1,2.8061720633292593,2,526,0.061340989862659887,,0.01894145686322024,0.00961580531249051,,,,,False,,True,0.08973247654003935,0.00012438533929479793,0.02220313179912265,,,,,,
GOOGL,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.053789821692839204,1,524,0.8166857800873437,,0.15630788664012196,0.1482573893752377,-0.04802222431779985,0.3864633852009637,-5.069697292923975e-05,0.032951217190928826,False,,False,0.8505743242433974,,,0.00043457889684581866,-8.041611269142986e-05,,,,
GOOGL,normalized_AINI,2023_24_25,AINI_to_RET,0.0027677020091436354,-0.029170240067476597,-7.961156924768479e-05,0.021575182902639493,2,532,1,1,2.4220068325637563,2,526,0.08973247654003935,,0.0176082536660237,0.008269929081100025,,,,,False,,True,0.08973247654003935,0.0001207720866225906,0.018154645628681958,,,,,,
GOOGL,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.035524248293367505,1,524,0.8505743242433974,,0.0573209366076608,0.048325907376817856,-0.058654786438688086,0.21954831857996085,-6.77539394322568e-06,0.03364971645614439,False,,False,0.8505743242433974,,,0.03178850328168642,-0.0001492739850051848,,,,
GOOGL,normalized_AINI_z,2023_24_25,AINI_to_RET,-0.0006038634417415884,-0.029170240067475664,-7.961156924769143e-05,0.001467620447527798,2,532,1,1,2.4220068325637847,2,526,0.08973247654003465,,0.017608253666023477,0.008269929081099803,,,,,False,,True,0.08973247654003935,0.00012077208662259004,0.0012349433727868897,,,,,,
GOOGL,normalized_AINI_z,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.035524248293367366,1,524,0.8505743242433974,,0.057320936607660466,0.04832590737681752,0.07171793559652938,0.21954831857996446,-9.960365693459296e-05,0.4946774817604628,False,,False,0.8505743242433974,,,0.03178850328168318,-0.0021944458013744947,,,,
IRBO,EMA_02,2023_24_25,AINI_to_RET,-0.0024713760032202656,-0.038560564248612664,-4.859821026642582e-05,-0.027827241882106737,2,532,1,1,0.6081758647905324,2,526,0.5447252406241654,,0.005462599262334167,-0.003991178311217647,,,,,False,,False,0.5447252406241654,6.999660023943389e-05,0.00767833361924409,,,,,,
IRBO,EMA_02,2023_24_25,RET_to_AINI,,,,,2,530,1,1,2.4352549608511604,1,524,0.11923832557031405,,0.7153345456376194,0.7126182722181311,-0.015449604995477545,0.9487864885415782,-2.337612593247962e-06,0.06076356288482829,False,,False,0.35615950313450484,,,-0.1440791754994978,-4.867627438385149e-05,,,,
IRBO,EMA_08,2023_24_25,AINI_to_RET,-0.002217250409150394,-0.0395174576223178,-4.654063423410729e-05,-0.01098679919688504,2,532,1,1,0.963355326662005,2,526,0.38228255801836275,,0.006461426351844546,-0.002982856667624434,,,,,False,,False,0.5447252406241654,7.001311055378479e-05,-0.005866224355988667,,,,,,
IRBO,EMA_08,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.8528957058447222,1,524,0.35615950313450484,,0.15738583534404993,0.14934562384924122,-0.04763783363400182,0.38785098924565625,-5.041822391984202e-05,0.12476442433113638,False,,False,0.35615950313450484,,,0.002638418877479072,-8.213832499634737e-05,,,,
IRBO,normalized_AINI,2023_24_25,AINI_to_RET,-0.002120500978921412,-0.03935582399316578,-4.649243783141027e-05,-0.007624914935397739,2,532,1,1,0.8815253637914799,2,526,0.41476163176309966,,0.006359223879414122,-0.003086030646446858,,,,,False,,False,0.5447252406241654,7.036489468920218e-05,-0.007956327265900183,,,,,,
IRBO,normalized_AINI,2023_24_25,RET_to_AINI,,,,,2,530,1,1,0.8988514005263035,1,524,0.3435268993036109,,0.05866798056078559,0.049685804802777844,-0.05824336672033549,0.22113219144764792,-5.8422559028715735e-06,0.15771530965890942,False,,False,0.35615950313450484,,,0.03382049733280483,-0.00015237973365472582,,,,
